"ID","subspecies","authority","code","comment","status","species","species_id","inaturalist","taxonID","notes"
14971,"Sylvia borin woodwardi","(Sharpe, 1877)",,,,"Sylvia borin",8172,18202,"https://www.inaturalist.org/taxa/698810",
15100,"Sylvia cantillans albistriata","(Brehm, CL, 1855)",,,,"Sylvia cantillans",8188,14647,"https://www.inaturalist.org/taxa/465329",
15099,"Sylvia cantillans cantillans","(Pallas, 1764)",,,,"Sylvia cantillans",8188,14861,"https://www.inaturalist.org/taxa/492285",
15101,"Sylvia cantillans iberiae","Svensson, 2013","SSP","subsp. nov. Svennson, 2013. Treat as subspecies of Subalpine Warbler pending revision of species complex.",,"Sylvia cantillans",8188,,,
15102,"Sylvia cantillans inornata","Tschusi, 1906",,,,"Sylvia cantillans",8188,14646,"https://www.inaturalist.org/taxa/465328",
14992,"Sylvia communis communis","Latham, 1787",,,,"Sylvia communis",8182,18203,"https://www.inaturalist.org/taxa/698811",
14994,"Sylvia communis icterops","Ménétries, 1832",,,,"Sylvia communis",8182,18204,"https://www.inaturalist.org/taxa/698812",
15090,"Sylvia communis rubicola","Stresemann, 1928",,,,"Sylvia communis",8182,18205,"https://www.inaturalist.org/taxa/698813",
14993,"Sylvia communis volgensis","Domaniewski, 1915",,,,"Sylvia communis",8182,18206,"https://www.inaturalist.org/taxa/698814",
15097,"Sylvia conspicillata conspicillata","Temminck, 1820",,,,"Sylvia conspicillata",8187,31825,"https://www.inaturalist.org/taxa/730849",
15098,"Sylvia conspicillata orbitalis","(Wahlberg, 1854)",,,,"Sylvia conspicillata",8187,14899,"https://www.inaturalist.org/taxa/497044",
14986,"Sylvia crassirostris balchanica","Zarudny & Bilkevitch, 1918",,,,"Sylvia crassirostris",8178,31826,"https://www.inaturalist.org/taxa/730850",
14985,"Sylvia crassirostris crassirostris","Cretzschmar, 1830",,,,"Sylvia crassirostris",8178,31827,"https://www.inaturalist.org/taxa/730851",
14987,"Sylvia crassirostris jerdoni","(Blyth, 1847)",,,,"Sylvia crassirostris",8178,31828,"https://www.inaturalist.org/taxa/730852",
14975,"Sylvia curruca caucasica","Ognev & Banjkowski, 1910",,,,"Sylvia curruca",8174,,,
14974,"Sylvia curruca curruca","(Linnaeus, 1758)",,,,"Sylvia curruca",8174,31830,"https://www.inaturalist.org/taxa/730854",
14976,"Sylvia curruca halimodendri","Sushkin, 1904",,,,"Sylvia curruca",8174,20443,"https://www.inaturalist.org/taxa/718964",
14977,"Sylvia curruca telengitica","Sushkin, 1925",,,,"Sylvia curruca",8174,,,
15094,"Sylvia deserticola deserticola","Tristram, 1859",,,,"Sylvia deserticola",8186,31831,"https://www.inaturalist.org/taxa/730855",
15095,"Sylvia deserticola maroccana","Hartert, 1917",,,,"Sylvia deserticola",8186,31832,"https://www.inaturalist.org/taxa/730856",
15096,"Sylvia deserticola ticehursti","Meinertzhagen, R, 1939",,,,"Sylvia deserticola",8186,,,
14984,"Sylvia hortensis cyrenaicae","Svensson, 2012",,,,"Sylvia hortensis",8177,31833,"https://www.inaturalist.org/taxa/730857",
14983,"Sylvia hortensis hortensis","(Gmelin, JF, 1789)",,,,"Sylvia hortensis",8177,31834,"https://www.inaturalist.org/taxa/730858",
15124,"Sylvia layardi aridicola","(Winterbottom, 1958)",,,,"Sylvia layardi",8198,18207,"https://www.inaturalist.org/taxa/698815",
15125,"Sylvia layardi barnesi","(Vincent, 1948)",,,,"Sylvia layardi",8198,18208,"https://www.inaturalist.org/taxa/698816",
15127,"Sylvia layardi layardi","(Hartlaub, 1862)",,,,"Sylvia layardi",8198,18209,"https://www.inaturalist.org/taxa/698817",
15126,"Sylvia layardi subsolana","(Clancey, 1963)",,,,"Sylvia layardi",8198,18210,"https://www.inaturalist.org/taxa/698818",
14990,"Sylvia leucomelaena blanfordi","Seebohm, 1879",,,,"Sylvia leucomelaena",8179,31835,"https://www.inaturalist.org/taxa/730859",
14988,"Sylvia leucomelaena leucomelaena","(Hemprich & Ehrenberg, 1833)",,,,"Sylvia leucomelaena",8179,31836,"https://www.inaturalist.org/taxa/730860",
14989,"Sylvia leucomelaena negevensis","Shirihai, 1988",,,,"Sylvia leucomelaena",8179,31837,"https://www.inaturalist.org/taxa/730861",
14991,"Sylvia leucomelaena somaliensis","(Sclater, WL & Mackworth-Praed, 1918)",,,,"Sylvia leucomelaena",8179,31838,"https://www.inaturalist.org/taxa/730862",
15115,"Sylvia lugens clara","(Meise, 1934)",,,,"Sylvia lugens",8195,31839,"https://www.inaturalist.org/taxa/730863",
15113,"Sylvia lugens griseiventris","(Érard, 1978)",,,,"Sylvia lugens",8195,15157,"https://www.inaturalist.org/taxa/512152",
15114,"Sylvia lugens jacksoni","(Sharpe, 1899)",,,,"Sylvia lugens",8195,31840,"https://www.inaturalist.org/taxa/730864",
15112,"Sylvia lugens lugens","Rüppell, 1840",,,,"Sylvia lugens",8195,31841,"https://www.inaturalist.org/taxa/730865",
15116,"Sylvia lugens prigoginei","(Schouteden, 1952)",,,,"Sylvia lugens",8195,31842,"https://www.inaturalist.org/taxa/730866",
15104,"Sylvia melanocephala leucogastra","(Ledru, 1810)",,,,"Sylvia melanocephala",8190,,,
15103,"Sylvia melanocephala melanocephala","(Gmelin, JF, 1789)",,,,"Sylvia melanocephala",8190,31843,"https://www.inaturalist.org/taxa/730867",
15107,"Sylvia melanocephala momus","(Hemprich & Ehrenberg, 1833)",,,,"Sylvia melanocephala",8190,31844,"https://www.inaturalist.org/taxa/730868",
15108,"Sylvia melanocephala norrisae","Nicoll, 1917",,,"EXT","Sylvia melanocephala",8190,31845,"https://www.inaturalist.org/taxa/730869",
15106,"Sylvia melanocephala pasiphae","Stresemann & Schiebel, 1925",,,,"Sylvia melanocephala",8190,,,
15105,"Sylvia melanocephala valverdei","Cabot, J & Urdiales, 2005",,,,"Sylvia melanocephala",8190,,,
14978,"Sylvia minula jaxartica","Snigirewski, 1929",,,,"Sylvia minula",8175,,,
14980,"Sylvia minula margelanica","Stolzmann, 1898","PS","Shirihai et al 2001 treat Margelanic Whitethroat S.margelanica as allospecies comparable to Desert and Hume's {Mountain) Whitethroats;  Parkin & Knox 2010 don't recognize.",,"Sylvia minula",8175,,,
14979,"Sylvia minula minula","Hume, 1873",,,,"Sylvia minula",8175,,,
15109,"Sylvia mystacea mystacea","Ménétries, 1832",,,,"Sylvia mystacea",8191,31846,"https://www.inaturalist.org/taxa/730870",
15110,"Sylvia mystacea rubescens","Blanford, 1874",,,,"Sylvia mystacea",8191,31847,"https://www.inaturalist.org/taxa/730871",
15111,"Sylvia mystacea turcmenica","Zarudny & Bilkevitch, 1918",,,,"Sylvia mystacea",8191,31848,"https://www.inaturalist.org/taxa/730872",
14973,"Sylvia nisoria merzbacheri","Schalow, 1907",,,,"Sylvia nisoria",8173,31849,"https://www.inaturalist.org/taxa/730873",
14972,"Sylvia nisoria nisoria","(Bechstein, 1792)",,,,"Sylvia nisoria",8173,31850,"https://www.inaturalist.org/taxa/730874",
15120,"Sylvia subcaerulea ansorgei","(Zedlitz, 1921)",,,,"Sylvia subcaerulea",8197,,,
15121,"Sylvia subcaerulea cinerascens","(Reichenow, 1902)",,,,"Sylvia subcaerulea",8197,,,
15122,"Sylvia subcaerulea orpheana","(Clancey, 1954)",,,,"Sylvia subcaerulea",8197,,,
15123,"Sylvia subcaerulea subcaerulea","Vieillot, 1817",,,,"Sylvia subcaerulea",8197,,,
15091,"Sylvia undata dartfordiensis","Latham, 1787",,,,"Sylvia undata",8183,31851,"https://www.inaturalist.org/taxa/730876",
15093,"Sylvia undata toni","Hartert, 1909",,,,"Sylvia undata",8183,31852,"https://www.inaturalist.org/taxa/730877",
15092,"Sylvia undata undata","(Boddaert, 1783)",,,,"Sylvia undata",8183,31853,"https://www.inaturalist.org/taxa/730878",
12941,"Sylvietta brachyura brachyura","Lafresnaye, 1839",,,,"Sylvietta brachyura",7413,31854,"https://www.inaturalist.org/taxa/730879",
12942,"Sylvietta brachyura carnapi","Reichenow, 1900",,,,"Sylvietta brachyura",7413,31855,"https://www.inaturalist.org/taxa/730880",
12943,"Sylvietta brachyura leucopsis","Reichenow, 1879",,,,"Sylvietta brachyura",7413,31856,"https://www.inaturalist.org/taxa/730881",
12966,"Sylvietta denti denti","Ogilvie-Grant, 1906",,,,"Sylvietta denti",7420,31857,"https://www.inaturalist.org/taxa/730882",
12965,"Sylvietta denti hardyi","Bannerman, 1911",,,,"Sylvietta denti",7420,31858,"https://www.inaturalist.org/taxa/730883",
12969,"Sylvietta leucophrys chapini","Schouteden, 1947",,,,"Sylvietta leucophrys",7421,20444,"https://www.inaturalist.org/taxa/718965",
12968,"Sylvietta leucophrys chloronota","Hartert, 1920",,,,"Sylvietta leucophrys",7421,31859,"https://www.inaturalist.org/taxa/730884",
12967,"Sylvietta leucophrys leucophrys","Sharpe, 1891",,,,"Sylvietta leucophrys",7421,31860,"https://www.inaturalist.org/taxa/730885",
12948,"Sylvietta rufescens adelphe","Grote, 1927",,,,"Sylvietta rufescens",7416,31861,"https://www.inaturalist.org/taxa/730886",
12950,"Sylvietta rufescens ansorgei","Hartert, 1907",,,,"Sylvietta rufescens",7416,31862,"https://www.inaturalist.org/taxa/730887",
12954,"Sylvietta rufescens diverga","Clancey, 1954",,,,"Sylvietta rufescens",7416,18211,"https://www.inaturalist.org/taxa/698826",
12949,"Sylvietta rufescens flecki","Reichenow, 1900",,,,"Sylvietta rufescens",7416,17646,"https://www.inaturalist.org/taxa/639042",
12951,"Sylvietta rufescens pallida","Alexander, 1899",,,,"Sylvietta rufescens",7416,18212,"https://www.inaturalist.org/taxa/698828",
12952,"Sylvietta rufescens resurga","Clancey, 1953",,,,"Sylvietta rufescens",7416,18213,"https://www.inaturalist.org/taxa/698829",
12953,"Sylvietta rufescens rufescens","(Vieillot, 1817)",,,,"Sylvietta rufescens",7416,18214,"https://www.inaturalist.org/taxa/698830",
12957,"Sylvietta ruficapilla chubbi","Ogilvie-Grant, 1910",,,,"Sylvietta ruficapilla",7418,18215,"https://www.inaturalist.org/taxa/698831",
12960,"Sylvietta ruficapilla gephyra","White, CMN, 1953",,,,"Sylvietta ruficapilla",7418,31863,"https://www.inaturalist.org/taxa/730888",
12958,"Sylvietta ruficapilla makayii","White, CMN, 1953",,,,"Sylvietta ruficapilla",7418,31864,"https://www.inaturalist.org/taxa/730889",
12959,"Sylvietta ruficapilla ruficapilla","Barboza du Bocage, 1877",,,,"Sylvietta ruficapilla",7418,31865,"https://www.inaturalist.org/taxa/730890",
12956,"Sylvietta ruficapilla rufigenis","Reichenow, 1887",,,,"Sylvietta ruficapilla",7418,31866,"https://www.inaturalist.org/taxa/730891",
12955,"Sylvietta ruficapilla schoutedeni","White, CMN, 1953",,,,"Sylvietta ruficapilla",7418,31867,"https://www.inaturalist.org/taxa/730892",
12963,"Sylvietta virens baraka","Sharpe, 1897",,,,"Sylvietta virens",7419,31868,"https://www.inaturalist.org/taxa/730893",
12961,"Sylvietta virens flaviventris","(Sharpe, 1877)",,,,"Sylvietta virens",7419,31869,"https://www.inaturalist.org/taxa/730894",
12964,"Sylvietta virens tando","Sclater, WL, 1927",,,,"Sylvietta virens",7419,31870,"https://www.inaturalist.org/taxa/730895",
12962,"Sylvietta virens virens","Cassin, 1859",,,,"Sylvietta virens",7419,31871,"https://www.inaturalist.org/taxa/730896",
12945,"Sylvietta whytii jacksoni","Sharpe, 1897",,,,"Sylvietta whytii",7414,31872,"https://www.inaturalist.org/taxa/730897",
12944,"Sylvietta whytii loringi","Mearns, 1911",,,,"Sylvietta whytii",7414,31873,"https://www.inaturalist.org/taxa/730898",
12946,"Sylvietta whytii minima","Ogilvie-Grant, 1900",,,,"Sylvietta whytii",7414,31874,"https://www.inaturalist.org/taxa/730899",
12947,"Sylvietta whytii whytii","Shelley, 1894",,,,"Sylvietta whytii",7414,18216,"https://www.inaturalist.org/taxa/698833",
12230,"Sylviparus modestus klossi","Delacour & Jabouille, 1930",,,,"Sylviparus modestus",6986,31875,"https://www.inaturalist.org/taxa/730900",
12229,"Sylviparus modestus modestus","Burton, 1836",,,,"Sylviparus modestus",6986,31876,"https://www.inaturalist.org/taxa/730901",
12228,"Sylviparus modestus simlaensis","Baker, ECS, 1917",,,,"Sylviparus modestus",6986,31877,"https://www.inaturalist.org/taxa/730902",
5011,"Syma megarhyncha megarhyncha","Salvadori, 1896",,,,"Syma megarhyncha",3290,31878,"https://www.inaturalist.org/taxa/730903",
5010,"Syma megarhyncha sellamontis","Reichenow, 1919",,,,"Syma megarhyncha",3290,31879,"https://www.inaturalist.org/taxa/730904",
5009,"Syma megarhyncha wellsi","Mathews, 1918",,,,"Syma megarhyncha",3290,31880,"https://www.inaturalist.org/taxa/730905",
5008,"Syma torotoro flavirostris","(Gould, 1850)",,,,"Syma torotoro",3289,31881,"https://www.inaturalist.org/taxa/730906",
5006,"Syma torotoro meeki","Rothschild & Hartert, 1901",,,,"Syma torotoro",3289,,,
5007,"Syma torotoro ochracea","Rothschild & Hartert, 1901",,,,"Syma torotoro",3289,31882,"https://www.inaturalist.org/taxa/730907",
5005,"Syma torotoro torotoro","Lesson, R, 1827",,,,"Syma torotoro",3289,31883,"https://www.inaturalist.org/taxa/730908",
11617,"Symposiachrus axillaris axillaris","(Salvadori, 1876)",,,,"Symposiachrus axillaris",6716,31884,"https://www.inaturalist.org/taxa/730909",
11618,"Symposiachrus axillaris fallax","(Ramsay, EP, 1885)",,,,"Symposiachrus axillaris",6716,31885,"https://www.inaturalist.org/taxa/730910",
11632,"Symposiachrus barbatus barbatus","(Ramsay, EP, 1879)",,,,"Symposiachrus barbatus",6732,20445,"https://www.inaturalist.org/taxa/718966",
11633,"Symposiachrus barbatus malaitae","(Mayr, 1931)",,,,"Symposiachrus barbatus",6732,20446,"https://www.inaturalist.org/taxa/718967",
11626,"Symposiachrus bimaculatus bimaculatus","(Gray, GR, 1861)",,,,"Symposiachrus bimaculatus",6722,,,
11627,"Symposiachrus bimaculatus diadematus","(Salvadori, 1878)",,,,"Symposiachrus bimaculatus",6722,,,
11634,"Symposiachrus browni browni","(Ramsay, EP, 1883)",,,,"Symposiachrus browni",6733,31886,"https://www.inaturalist.org/taxa/730911",
11635,"Symposiachrus browni ganongae","(Mayr, 1935)",,,,"Symposiachrus browni",6733,31887,"https://www.inaturalist.org/taxa/730912",
11637,"Symposiachrus browni meeki","(Rothschild & Hartert, 1905)",,,,"Symposiachrus browni",6733,31888,"https://www.inaturalist.org/taxa/730913",
11636,"Symposiachrus browni nigrotectus","(Hartert, 1908)",,,,"Symposiachrus browni",6733,31889,"https://www.inaturalist.org/taxa/730914",
11629,"Symposiachrus infelix coultasi","(Mayr, 1955)",,,,"Symposiachrus infelix",6729,31890,"https://www.inaturalist.org/taxa/730915",
11628,"Symposiachrus infelix infelix","(Sclater, PL, 1877)",,,,"Symposiachrus infelix",6729,31891,"https://www.inaturalist.org/taxa/730916",
11623,"Symposiachrus trivirgatus albiventris","(Gould, 1866)",,,,"Symposiachrus trivirgatus",6721,31892,"https://www.inaturalist.org/taxa/730917",
11621,"Symposiachrus trivirgatus bernsteinii","(Salvadori, 1878)",,,,"Symposiachrus trivirgatus",6721,,,
11625,"Symposiachrus trivirgatus gouldii","(Gray, GR, 1861)",,,,"Symposiachrus trivirgatus",6721,31893,"https://www.inaturalist.org/taxa/730918",
11622,"Symposiachrus trivirgatus melanopterus","(Gray, GR, 1858)",,,,"Symposiachrus trivirgatus",6721,31894,"https://www.inaturalist.org/taxa/730919",
11624,"Symposiachrus trivirgatus melanorrhous","(Schodde & Mason, 1999)",,,,"Symposiachrus trivirgatus",6721,31895,"https://www.inaturalist.org/taxa/730920",
11620,"Symposiachrus trivirgatus nigrimentum","(Gray, GR, 1861)",,,,"Symposiachrus trivirgatus",6721,20449,"https://www.inaturalist.org/taxa/718970",
11619,"Symposiachrus trivirgatus trivirgatus","(Temminck, 1826)",,,,"Symposiachrus trivirgatus",6721,31896,"https://www.inaturalist.org/taxa/730921",
11630,"Symposiachrus verticalis ateralbus","(Salomonsen, 1964)",,,,"Symposiachrus verticalis",6731,20450,"https://www.inaturalist.org/taxa/718971",
11631,"Symposiachrus verticalis verticalis","(Sclater, PL, 1877)",,,,"Symposiachrus verticalis",6731,20451,"https://www.inaturalist.org/taxa/718972",
11638,"Symposiachrus vidua squamulatus","(Tristram, 1882)",,,,"Symposiachrus vidua",6734,,,
11639,"Symposiachrus vidua vidua","(Tristram, 1879)",,,,"Symposiachrus vidua",6734,,,
7172,"Synallaxis albescens albescens","Temminck, 1823",,,,"Synallaxis albescens",4512,31898,"https://www.inaturalist.org/taxa/730923",
7173,"Synallaxis albescens australis","Zimmer, JT, 1935",,,,"Synallaxis albescens",4512,31899,"https://www.inaturalist.org/taxa/730924",
7171,"Synallaxis albescens griseonota","Todd, 1948",,,,"Synallaxis albescens",4512,31900,"https://www.inaturalist.org/taxa/730925",
7169,"Synallaxis albescens inaequalis","Zimmer, JT, 1935",,,,"Synallaxis albescens",4512,31902,"https://www.inaturalist.org/taxa/730927",
7162,"Synallaxis albescens insignis","Zimmer, JT, 1935",,,,"Synallaxis albescens",4512,31903,"https://www.inaturalist.org/taxa/730928",
7168,"Synallaxis albescens josephinae","Chubb, C, 1919",,,,"Synallaxis albescens",4512,31904,"https://www.inaturalist.org/taxa/730929",
7161,"Synallaxis albescens latitabunda","Bangs, 1907",,,,"Synallaxis albescens",4512,31905,"https://www.inaturalist.org/taxa/730930",
7164,"Synallaxis albescens littoralis","Todd, 1948",,,,"Synallaxis albescens",4512,31906,"https://www.inaturalist.org/taxa/730931",
7166,"Synallaxis albescens nesiotis","Clark, AH, 1902",,,,"Synallaxis albescens",4512,31907,"https://www.inaturalist.org/taxa/730932",
7163,"Synallaxis albescens occipitalis","Madarász, 1903",,,,"Synallaxis albescens",4512,31908,"https://www.inaturalist.org/taxa/730933",
7165,"Synallaxis albescens perpallida","Todd, 1916",,,,"Synallaxis albescens",4512,31909,"https://www.inaturalist.org/taxa/730934",
7170,"Synallaxis albescens pullata","Ripley, 1955",,,,"Synallaxis albescens",4512,,,
7167,"Synallaxis albescens trinitatis","Zimmer, JT, 1935",,,,"Synallaxis albescens",4512,31910,"https://www.inaturalist.org/taxa/730935",
7175,"Synallaxis albigularis albigularis","Sclater, PL, 1858",,,,"Synallaxis albigularis",4514,31911,"https://www.inaturalist.org/taxa/730936",
7174,"Synallaxis albigularis rodolphei","Bond, 1956",,,,"Synallaxis albigularis",4514,31912,"https://www.inaturalist.org/taxa/730937",
7207,"Synallaxis albilora albilora","Pelzeln, 1856",,,,"Synallaxis albilora",4528,20452,"https://www.inaturalist.org/taxa/718973",
7206,"Synallaxis albilora simoni","Hellmayr, 1907",,,,"Synallaxis albilora",4528,20453,"https://www.inaturalist.org/taxa/718974",
7158,"Synallaxis azarae azarae","d'Orbigny, 1835",,,,"Synallaxis azarae",4510,31913,"https://www.inaturalist.org/taxa/730938",
7153,"Synallaxis azarae elegantior","Sclater, PL, 1862",,,,"Synallaxis azarae",4510,31914,"https://www.inaturalist.org/taxa/730939",
7156,"Synallaxis azarae fruticicola","Taczanowski, 1880",,,,"Synallaxis azarae",4510,31915,"https://www.inaturalist.org/taxa/730940",
7157,"Synallaxis azarae infumata","Zimmer, JT, 1925",,,,"Synallaxis azarae",4510,31916,"https://www.inaturalist.org/taxa/730941",
7154,"Synallaxis azarae media","Chapman, 1914",,,,"Synallaxis azarae",4510,31917,"https://www.inaturalist.org/taxa/730942",
7155,"Synallaxis azarae ochracea","Zimmer, JT, 1936",,,,"Synallaxis azarae",4510,31918,"https://www.inaturalist.org/taxa/730943",
7159,"Synallaxis azarae samaipatae","Bond & Meyer de Schauensee, 1941",,,,"Synallaxis azarae",4510,31919,"https://www.inaturalist.org/taxa/730944",
7160,"Synallaxis azarae superciliosa","Cabanis, 1883",,,,"Synallaxis azarae",4510,31920,"https://www.inaturalist.org/taxa/730945",
7191,"Synallaxis brachyura brachyura","Lafresnaye, 1843",,,,"Synallaxis brachyura",4520,31922,"https://www.inaturalist.org/taxa/730947",
7192,"Synallaxis brachyura caucae","Chapman, 1914",,,,"Synallaxis brachyura",4520,31923,"https://www.inaturalist.org/taxa/730948",
7190,"Synallaxis brachyura griseonucha","Chapman, 1923",,,,"Synallaxis brachyura",4520,,,
7189,"Synallaxis brachyura nigrifumosa","Lawrence, 1865",,,,"Synallaxis brachyura",4520,31925,"https://www.inaturalist.org/taxa/730950",
7198,"Synallaxis cabanisi cabanisi","von Berlepsch & Leverkühn, 1890",,,,"Synallaxis cabanisi",4525,31926,"https://www.inaturalist.org/taxa/730951",
7199,"Synallaxis cabanisi fulviventris","Chapman, 1924",,,,"Synallaxis cabanisi",4525,31927,"https://www.inaturalist.org/taxa/730952",
7135,"Synallaxis candei atrigularis","(Todd, 1917)",,,,"Synallaxis candei",4497,31928,"https://www.inaturalist.org/taxa/730953",
7134,"Synallaxis candei candei","d'Orbigny & Lafresnaye, 1838",,,,"Synallaxis candei",4497,31929,"https://www.inaturalist.org/taxa/730954",
7136,"Synallaxis candei venezuelensis","Cory, 1913",,,,"Synallaxis candei",4497,31930,"https://www.inaturalist.org/taxa/730955",
7185,"Synallaxis cherriei cherriei","Gyldenstolpe, 1930",,,,"Synallaxis cherriei",4518,31931,"https://www.inaturalist.org/taxa/730956",
7184,"Synallaxis cherriei napoensis","Gyldenstolpe, 1930",,,,"Synallaxis cherriei",4518,31932,"https://www.inaturalist.org/taxa/730957",
7183,"Synallaxis cherriei saturata","Carriker, 1934",,,,"Synallaxis cherriei",4518,,,
7147,"Synallaxis cinnamomea aveledoi","Phelps & Phelps Jr, 1946",,,,"Synallaxis cinnamomea",4506,31933,"https://www.inaturalist.org/taxa/730958",
7148,"Synallaxis cinnamomea bolivari","Hartert, 1917",,,,"Synallaxis cinnamomea",4506,31934,"https://www.inaturalist.org/taxa/730959",
7144,"Synallaxis cinnamomea carri","Chapman, 1895",,,,"Synallaxis cinnamomea",4506,31935,"https://www.inaturalist.org/taxa/730960",
7146,"Synallaxis cinnamomea cinnamomea","Lafresnaye, 1843",,,,"Synallaxis cinnamomea",4506,31936,"https://www.inaturalist.org/taxa/730961",
7150,"Synallaxis cinnamomea pariae","Phelps & Phelps Jr, 1949",,,,"Synallaxis cinnamomea",4506,31937,"https://www.inaturalist.org/taxa/730962",
7149,"Synallaxis cinnamomea striatipectus","Chapman, 1899",,,,"Synallaxis cinnamomea",4506,31938,"https://www.inaturalist.org/taxa/730963",
7145,"Synallaxis cinnamomea terrestris","Jardine, 1847",,,,"Synallaxis cinnamomea",4506,31939,"https://www.inaturalist.org/taxa/730964",
7187,"Synallaxis erythrothorax erythrothorax","Sclater, PL, 1855",,,,"Synallaxis erythrothorax",4519,31940,"https://www.inaturalist.org/taxa/730965",
7186,"Synallaxis erythrothorax furtiva","Bangs & Peters, JL, 1927",,,,"Synallaxis erythrothorax",4519,31941,"https://www.inaturalist.org/taxa/730966",
7188,"Synallaxis erythrothorax pacifica","Griscom, 1930",,,,"Synallaxis erythrothorax",4519,31942,"https://www.inaturalist.org/taxa/730967",
7152,"Synallaxis frontalis frontalis","Pelzeln, 1859",,,,"Synallaxis frontalis",4509,31943,"https://www.inaturalist.org/taxa/730968",
7151,"Synallaxis frontalis fuscipennis","von Berlepsch, 1907",,,,"Synallaxis frontalis",4509,31944,"https://www.inaturalist.org/taxa/730969",
7203,"Synallaxis gujanensis canipileus","Chapman, 1923",,,,"Synallaxis gujanensis",4526,31945,"https://www.inaturalist.org/taxa/730970",
7205,"Synallaxis gujanensis certhiola","Todd, 1916",,,,"Synallaxis gujanensis",4526,31946,"https://www.inaturalist.org/taxa/730971",
7200,"Synallaxis gujanensis columbiana","Chapman, 1914",,,,"Synallaxis gujanensis",4526,31947,"https://www.inaturalist.org/taxa/730972",
7201,"Synallaxis gujanensis gujanensis","(Gmelin, JF, 1789)",,,,"Synallaxis gujanensis",4526,31948,"https://www.inaturalist.org/taxa/730973",
7202,"Synallaxis gujanensis huallagae","Cory, 1919",,,,"Synallaxis gujanensis",4526,31949,"https://www.inaturalist.org/taxa/730974",
7204,"Synallaxis gujanensis inornata","Pelzeln, 1856",,,,"Synallaxis gujanensis",4526,31950,"https://www.inaturalist.org/taxa/730975",
7193,"Synallaxis macconnelli macconnelli","Chubb, C, 1919",,,,"Synallaxis macconnelli",4523,,,
7194,"Synallaxis macconnelli obscurior","Todd, 1948",,,,"Synallaxis macconnelli",4523,,,
7195,"Synallaxis moesta brunneicaudalis","Sclater, PL, 1858",,,,"Synallaxis moesta",4524,31951,"https://www.inaturalist.org/taxa/730976",
7196,"Synallaxis moesta moesta","Sclater, PL, 1856",,,,"Synallaxis moesta",4524,31952,"https://www.inaturalist.org/taxa/730977",
7197,"Synallaxis moesta obscura","Chapman, 1914",,,,"Synallaxis moesta",4524,31953,"https://www.inaturalist.org/taxa/730978",
7179,"Synallaxis rutilans amazonica","Hellmayr, 1907",,,,"Synallaxis rutilans",4517,31954,"https://www.inaturalist.org/taxa/730979",
7176,"Synallaxis rutilans caquetensis","Chapman, 1914",,,,"Synallaxis rutilans",4517,31955,"https://www.inaturalist.org/taxa/730980",
7177,"Synallaxis rutilans confinis","Zimmer, JT, 1935",,,,"Synallaxis rutilans",4517,31956,"https://www.inaturalist.org/taxa/730981",
7178,"Synallaxis rutilans dissors","Zimmer, JT, 1935",,,,"Synallaxis rutilans",4517,31957,"https://www.inaturalist.org/taxa/730982",
7181,"Synallaxis rutilans omissa","Hartert, 1901",,,,"Synallaxis rutilans",4517,31958,"https://www.inaturalist.org/taxa/730983",
7180,"Synallaxis rutilans rutilans","Temminck, 1823",,,,"Synallaxis rutilans",4517,31959,"https://www.inaturalist.org/taxa/730984",
7182,"Synallaxis rutilans tertia","Hellmayr, 1907",,,,"Synallaxis rutilans",4517,31960,"https://www.inaturalist.org/taxa/730985",
7137,"Synallaxis scutata scutata","Sclater, PL, 1859",,,,"Synallaxis scutata",4499,31961,"https://www.inaturalist.org/taxa/730986",
7138,"Synallaxis scutata teretiala","(Oren, 1985)",,,,"Synallaxis scutata",4499,31962,"https://www.inaturalist.org/taxa/730987",
7139,"Synallaxis scutata whitii","Sclater, PL, 1881",,,,"Synallaxis scutata",4499,31963,"https://www.inaturalist.org/taxa/730988",
7210,"Synallaxis stictothorax chinchipensis","Chapman, 1925",,,,"Synallaxis stictothorax",4530,20454,"https://www.inaturalist.org/taxa/718975",
7209,"Synallaxis stictothorax maculata","Lawrence, 1872",,,,"Synallaxis stictothorax",4530,31964,"https://www.inaturalist.org/taxa/730989",
7208,"Synallaxis stictothorax stictothorax","Sclater, PL, 1859",,,,"Synallaxis stictothorax",4530,31965,"https://www.inaturalist.org/taxa/730990",
7141,"Synallaxis unirufa meridana","Hartert & Goodson, 1917",,,,"Synallaxis unirufa",4500,20455,"https://www.inaturalist.org/taxa/718976",
7140,"Synallaxis unirufa munoztebari","Phelps & Phelps Jr, 1953",,,,"Synallaxis unirufa",4500,20456,"https://www.inaturalist.org/taxa/718977",
7143,"Synallaxis unirufa ochrogaster","Zimmer, JT, 1935",,,,"Synallaxis unirufa",4500,20457,"https://www.inaturalist.org/taxa/718978",
7142,"Synallaxis unirufa unirufa","Lafresnaye, 1843",,,,"Synallaxis unirufa",4500,20458,"https://www.inaturalist.org/taxa/718979",
7333,"Syndactyla dimidiata baeri","(Hellmayr, 1911)",,,,"Syndactyla dimidiata",4644,31966,"https://www.inaturalist.org/taxa/730991",
7332,"Syndactyla dimidiata dimidiata","(Pelzeln, 1859)",,,,"Syndactyla dimidiata",4644,31967,"https://www.inaturalist.org/taxa/730992",
